"Open","High","Low","Close","Volume","Adjusted","dates","ticker"
68.501427,68.91143,66.82,66.842857,152263300,49.848011,"2013-02-12","AAPL"
66.744286,67.662857,66.174286,66.715714,118801900,49.753197,"2013-02-13","AAPL"
66.360001,67.377144,66.288574,66.655716,88818800,49.708454,"2013-02-14","AAPL"
66.978569,67.165718,65.702858,65.737144,97936300,49.023434,"2013-02-15","AAPL"
65.871429,66.104286,64.835716,65.71286,108945900,49.005325,"2013-02-19","AAPL"
65.384285,65.384285,64.114288,64.121429,119075600,47.818512,"2013-02-20","AAPL"
63.714287,64.167145,63.259998,63.722858,111795600,47.521278,"2013-02-21","AAPL"
64.178574,64.514282,63.799999,64.401428,82663700,48.027321,"2013-02-22","AAPL"
64.835716,65.017143,63.224285,63.257141,93144800,47.173977,"2013-02-25","AAPL"
63.402859,64.505714,62.522858,64.138573,125374900,47.831299,"2013-02-26","AAPL"
64.061432,64.634285,62.950001,63.509998,146837600,47.362541,"2013-02-27","AAPL"
63.435715,63.98143,63.057144,63.057144,80628800,47.02483,"2013-02-28","AAPL"
62.57143,62.597141,61.425713,61.495716,138112100,45.860394,"2013-03-01","AAPL"
61.114285,61.171429,59.857143,60.007141,145688900,44.750282,"2013-03-04","AAPL"
60.21143,62.169998,60.107143,61.591427,159608400,45.93177,"2013-03-05","AAPL"
62.072857,62.17857,60.632858,60.808571,115062500,45.347954,"2013-03-06","AAPL"
60.642857,61.715714,60.151428,61.511429,117118400,45.872112,"2013-03-07","AAPL"
61.400002,62.204285,61.23,61.674286,97870500,45.993565,"2013-03-08","AAPL"
61.392857,62.715714,60.734287,62.552856,118559000,46.64875,"2013-03-11","AAPL"
62.228573,62.697144,61.081429,61.204285,116477900,45.643055,"2013-03-12","AAPL"
61.207142,62.07143,60.765713,61.192856,101387300,45.634529,"2013-03-13","AAPL"
61.832859,62.091427,61.492859,61.785713,75968900,46.076653,"2013-03-14","AAPL"
62.561428,63.46143,62.464287,63.380001,160990200,47.265602,"2013-03-15","AAPL"
63.064285,65.351425,63.028572,65.102859,151549300,48.550411,"2013-03-18","AAPL"
65.64286,65.852859,64.071426,64.927139,131693800,48.419376,"2013-03-19","AAPL"
65.345711,65.375717,64.227142,64.582855,77165200,48.162624,"2013-03-20","AAPL"
64.317146,65.425713,64.300003,64.675713,95813900,48.231873,"2013-03-21","AAPL"
64.940002,66.014282,64.730003,65.987144,98776300,49.209873,"2013-03-22","AAPL"
66.384285,67.135712,65.968575,66.225716,125283900,49.387787,"2013-03-25","AAPL"
66.491432,66.548569,65.790001,65.877144,73573500,49.127838,"2013-03-26","AAPL"
65.208572,65.257141,64.389999,64.582855,82809300,48.162624,"2013-03-27","AAPL"
64.260002,64.545715,63.08857,63.237144,110709900,47.159058,"2013-03-28","AAPL"
63.128571,63.385715,61.105713,61.272858,97433000,45.694187,"2013-04-01","AAPL"
61.085712,62.591427,60.914288,61.398571,132379800,45.787945,"2013-04-02","AAPL"
61.624287,62.468571,61.472858,61.712856,90804000,46.022331,"2013-04-03","AAPL"
61.965714,62.142857,60.75,61.102856,89611900,45.567406,"2013-04-04","AAPL"
60.642857,60.707142,59.954285,60.457142,95923800,45.085869,"2013-04-05","AAPL"
60.692856,61.07143,60.355713,60.887142,75207300,45.406548,"2013-04-08","AAPL"
60.908573,61.214287,60.392857,60.997143,76653500,45.488579,"2013-04-09","AAPL"
61.157143,62.437141,60.85857,62.241428,93982000,46.416504,"2013-04-10","AAPL"
61.959999,62.57,61.599998,62.047142,82091100,46.271622,"2013-04-11","AAPL"
62.021427,62.021427,61.298573,61.400002,59653300,45.789009,"2013-04-12","AAPL"
61,61.127144,59.935715,59.978573,79380000,44.728985,"2013-04-15","AAPL"
60.224285,60.944286,60.081429,60.89143,76442800,45.40974,"2013-04-16","AAPL"
60.03857,60.085712,56.872856,57.542858,236264000,42.912548,"2013-04-17","AAPL"
57.855713,57.970001,55.677143,56.007141,166574800,41.767284,"2013-04-18","AAPL"
55.424286,57.085712,55.014286,55.790001,152318600,41.605354,"2013-04-19","AAPL"
56.091427,57.457142,55.895714,56.952858,107480100,42.472557,"2013-04-22","AAPL"
57.712856,58.34,56.972858,58.01857,166059600,43.267307,"2013-04-23","AAPL"
56.220001,59.32143,56.07143,57.922855,242412800,43.195934,"2013-04-24","AAPL"
58.747143,59.134285,58.142857,58.34,96209400,43.507019,"2013-04-25","AAPL"
58.544285,59.824287,58.32143,59.599998,191024400,44.446663,"2013-04-26","AAPL"
60.064285,61.945713,60,61.445713,160081600,45.823101,"2013-04-29","AAPL"
62.157143,63.607143,61.724285,63.254284,172884600,47.171841,"2013-04-30","AAPL"
63.494286,63.561428,62.055714,62.755714,126727300,46.800037,"2013-05-01","AAPL"
63.111427,64.084282,62.947144,63.645714,105457100,47.463753,"2013-05-02","AAPL"
64.472855,64.747147,64.164284,64.28286,90325200,47.938904,"2013-05-03","AAPL"
65.101425,66.028572,64.901428,65.815712,124160400,49.082027,"2013-05-06","AAPL"
66.424286,66.535713,64.814285,65.522858,120938300,48.863625,"2013-05-07","AAPL"
65.577141,66.48143,65.115715,66.262856,118149500,49.415493,"2013-05-08","AAPL"
65.687141,66.14286,65.082855,65.252853,99621900,51.01022,"2013-05-09","AAPL"
65.424286,65.672859,64.354286,64.709999,83713000,50.585846,"2013-05-10","AAPL"
64.501427,65.414284,64.5,64.96286,79237200,50.78352,"2013-05-13","AAPL"
64.835716,65.028572,63.164288,63.408573,111779500,49.568485,"2013-05-14","AAPL"
62.737144,63,60.337143,61.264286,185403400,47.892227,"2013-05-15","AAPL"
60.462856,62.549999,59.842857,62.082859,150801000,48.532135,"2013-05-16","AAPL"
62.721428,62.869999,61.572857,61.894287,106976100,48.384708,"2013-05-17","AAPL"
61.701427,63.685715,61.442856,63.275715,112894600,49.464622,"2013-05-20","AAPL"
62.592857,63.639999,62.028572,62.808571,114005500,49.09943,"2013-05-21","AAPL"
63.435715,64.050003,62.602856,63.049999,110759600,49.288166,"2013-05-22","AAPL"
62.278572,63.737144,62.255714,63.162857,88255300,49.376404,"2013-05-23","AAPL"
62.978573,63.665714,62.908573,63.592857,69041700,49.71254,"2013-05-24","AAPL"
64.271431,64.444283,62.978573,63.062859,96536300,49.298222,"2013-05-28","AAPL"
62.857143,63.92857,62.771427,63.564285,82644100,49.690205,"2013-05-29","AAPL"
63.664288,64.928574,63.501427,64.511429,88379900,50.430611,"2013-05-30","AAPL"
64.64286,65.300003,64.214287,64.247147,96075700,50.224026,"2013-05-31","AAPL"
64.389999,64.622856,63.21143,64.388573,93088100,50.334583,"2013-06-03","AAPL"
64.745712,64.918571,63.912857,64.187141,73182200,50.177113,"2013-06-04","AAPL"
63.664288,64.388573,63.387142,63.587143,72647400,49.708073,"2013-06-05","AAPL"
63.638573,63.857143,62.007141,62.637142,104233500,48.965431,"2013-06-06","AAPL"
62.357143,63.32,61.824287,63.115715,101133900,49.33955,"2013-06-07","AAPL"
63.532856,64.154289,62.400002,62.69857,112538300,49.013451,"2013-06-10","AAPL"
62.248573,63.251427,61.902859,62.514286,71528100,48.869389,"2013-06-11","AAPL"
62.785713,63.035713,61.642857,61.741428,66306800,48.265221,"2013-06-12","AAPL"
61.785713,62.44857,61.25,62.279999,71458100,48.68623,"2013-06-13","AAPL"
62.200001,62.327145,61.214287,61.435715,67966500,48.026234,"2013-06-14","AAPL"
61.634285,62.242859,61.48,61.714287,64853600,48.243999,"2013-06-17","AAPL"
61.651428,62.128571,61.458572,61.681427,48756400,48.218319,"2013-06-18","AAPL"
61.628571,61.665714,60.42857,60.42857,77735000,47.238911,"2013-06-19","AAPL"
59.900002,60.854286,59.310001,59.548573,89327700,46.550999,"2013-06-20","AAPL"
59.784286,60,58.299999,59.07143,120279600,46.177994,"2013-06-21","AAPL"
58.200001,58.380001,56.864285,57.505714,120186500,44.954037,"2013-06-24","AAPL"
57.957142,58.255714,56.975716,57.51857,78540700,44.964077,"2013-06-25","AAPL"
57.700001,57.827145,56.522858,56.867142,91931000,44.454842,"2013-06-26","AAPL"
57.035713,57.341427,56.220001,56.254284,84311500,43.975746,"2013-06-27","AAPL"
55.908573,57.181427,55.552856,56.647144,144629100,44.282856,"2013-06-28","AAPL"
57.527142,58.895714,57.317142,58.459999,97763400,45.700024,"2013-07-01","AAPL"
58.565716,60.232857,58.495716,59.784286,117466300,46.735256,"2013-07-02","AAPL"
60.122856,60.425713,59.635715,60.114285,60232200,46.99324,"2013-07-03","AAPL"
60.055714,60.470001,59.335712,59.631428,68506200,46.615765,"2013-07-05","AAPL"
60.015713,60.142857,58.664288,59.292858,74534600,46.351101,"2013-07-08","AAPL"
59.085712,60.5,58.625713,60.335712,88146100,47.166321,"2013-07-09","AAPL"
59.942856,60.685715,59.75,60.104286,70351400,46.985416,"2013-07-10","AAPL"
60.421429,61.17857,60.167141,61.041428,81573100,47.718018,"2013-07-11","AAPL"
61.092857,61.398571,60.487144,60.93,69890800,47.630898,"2013-07-12","AAPL"
60.715714,61.637142,60.685715,61.062859,60479300,47.734756,"2013-07-15","AAPL"
60.931427,61.529999,60.595715,61.457142,54134500,48.042988,"2013-07-16","AAPL"
61.385715,61.745716,61.174286,61.472858,49747600,48.055279,"2013-07-17","AAPL"
61.91143,62.124287,61.515713,61.68,54719700,48.217205,"2013-07-18","AAPL"
61.871429,61.997143,60.621429,60.707142,67180400,47.456684,"2013-07-19","AAPL"
61.351429,61.392857,60.781429,60.901428,51949100,47.608566,"2013-07-22","AAPL"
60.857143,60.994286,59.815716,59.855713,92348900,46.791103,"2013-07-23","AAPL"
62.704285,63.512856,62.18,62.93,147984200,49.194363,"2013-07-24","AAPL"
62.957142,63.057144,62.258572,62.642857,57373400,48.969887,"2013-07-25","AAPL"
62.185715,63.005714,62.048573,62.998573,50038100,49.247967,"2013-07-26","AAPL"
62.971428,64.284286,62.885715,63.970001,62014400,50.007366,"2013-07-29","AAPL"
64.279999,65.307144,64.175713,64.760002,77355600,50.624939,"2013-07-30","AAPL"
64.998573,65.334282,64.204285,64.647141,80739400,50.536705,"2013-07-31","AAPL"
65.10714,65.257141,64.751427,65.239998,51562700,51.000156,"2013-08-01","AAPL"
65.43,66.121429,65.237144,66.077141,68695900,51.654587,"2013-08-02","AAPL"
66.384285,67.238571,66.021431,67.064285,79713900,52.42627,"2013-08-05","AAPL"
66.860001,67.412857,66.024284,66.464287,83714400,51.957214,"2013-08-06","AAPL"
66.257141,66.714287,65.96714,66.425713,74714500,51.927071,"2013-08-07","AAPL"
66.265717,66.300003,65.421425,65.858574,63944300,53.961407,"2013-08-08","AAPL"
65.519997,65.779999,64.807144,64.921425,66716300,53.193562,"2013-08-09","AAPL"
65.265717,66.949997,65.232857,66.765717,91108500,54.704689,"2013-08-12","AAPL"
67.277145,70.665718,66.864288,69.938568,220485300,57.304371,"2013-08-13","AAPL"
71.125717,72.035713,70.485718,71.214287,189093100,58.349628,"2013-08-14","AAPL"
70.917145,71.771431,69.868568,71.129997,122573500,58.280575,"2013-08-15","AAPL"
71.449997,71.848572,71.265717,71.761429,90576500,58.797932,"2013-08-16","AAPL"
72.048569,73.391426,72,72.534286,127629600,59.431183,"2013-08-19","AAPL"
72.815712,72.938568,71.545715,71.581429,89672100,58.650459,"2013-08-20","AAPL"
71.941429,72.449997,71.599998,71.765717,83969900,58.801445,"2013-08-21","AAPL"
72.139999,72.227142,71.171425,71.851425,61051900,58.87167,"2013-08-22","AAPL"
71.895714,71.907143,71.335716,71.574287,55682900,58.644596,"2013-08-23","AAPL"
71.535713,72.885712,71.5,71.852859,82741400,58.872845,"2013-08-26","AAPL"
71.14286,71.78714,69.471428,69.798569,106047200,57.189667,"2013-08-27","AAPL"
69.428574,70.828575,69.428574,70.128571,76902000,57.460041,"2013-08-28","AAPL"
70.235718,70.928574,70.16143,70.242859,59914400,57.553684,"2013-08-29","AAPL"
70.285713,70.421425,69.5,69.602859,68074300,57.029301,"2013-08-30","AAPL"
70.442856,71.514282,69.621429,69.797142,82982200,57.188484,"2013-09-03","AAPL"
71.365715,71.748573,70.897141,71.241432,86258200,58.371876,"2013-09-04","AAPL"
71.464287,71.525711,70.519997,70.752853,59091900,57.971546,"2013-09-05","AAPL"
71.205711,71.339996,69.992859,71.174286,89881400,58.316849,"2013-09-06","AAPL"
72.14286,72.559998,71.925713,72.309998,85171800,59.247417,"2013-09-09","AAPL"
72.314285,72.492859,69.928574,70.662857,185798900,57.897804,"2013-09-10","AAPL"
66.715714,67.669998,66.401428,66.815712,224674100,54.74564,"2013-09-11","AAPL"
66.928574,67.914284,66.572861,67.527145,101012800,55.328552,"2013-09-12","AAPL"
67.048569,67.404289,66.385712,66.414284,74708900,54.416737,"2013-09-13","AAPL"
65.85714,65.944283,63.888573,64.302856,135926700,52.686726,"2013-09-16","AAPL"
63.994286,65.672859,63.92857,65.045715,99845200,53.295391,"2013-09-17","AAPL"
66.168571,66.621429,65.808571,66.382858,114215500,54.390984,"2013-09-18","AAPL"
67.242859,67.975716,67.035713,67.471428,101135300,55.282909,"2013-09-19","AAPL"
68.285713,68.364288,66.571426,66.772858,174825700,54.710537,"2013-09-20","AAPL"
70.871429,70.987144,68.942856,70.091431,190526700,57.429626,"2013-09-23","AAPL"
70.697144,70.781425,69.688568,69.871429,91086100,57.249359,"2013-09-24","AAPL"
69.885712,69.94857,68.775711,68.790001,79239300,56.363281,"2013-09-25","AAPL"
69.428574,69.794289,69.128571,69.459999,59305400,56.912243,"2013-09-26","AAPL"
69.111427,69.238571,68.674286,68.964287,57010100,56.506096,"2013-09-27","AAPL"
68.178574,68.808571,67.772858,68.10714,65039100,55.803791,"2013-09-30","AAPL"
68.349998,69.877144,68.339996,69.708572,88470900,57.115917,"2013-10-01","AAPL"
69.375717,70.257141,69.10714,69.937141,72296000,57.303196,"2013-10-02","AAPL"
70.072861,70.335716,68.677139,69.058571,80688300,56.58334,"2013-10-03","AAPL"
69.122856,69.228569,68.371429,69.004288,64717100,56.53886,"2013-10-04","AAPL"
69.508568,70.378571,69.335716,69.678574,78073100,57.091335,"2013-10-07","AAPL"
69.991432,70.091431,68.648575,68.705711,72729300,56.294216,"2013-10-08","AAPL"
69.234283,69.684288,68.325714,69.512856,75431300,56.955563,"2013-10-09","AAPL"
70.188568,70.339996,69.577141,69.94857,69650700,57.312565,"2013-10-10","AAPL"
69.57,70.548569,69.308571,70.401428,66934700,57.683609,"2013-10-11","AAPL"
69.975716,71.082855,69.907143,70.862854,65474500,58.061687,"2013-10-14","AAPL"
71.072861,71.714287,70.788574,71.239998,80018400,58.370701,"2013-10-15","AAPL"
71.541428,71.790001,71.318573,71.587143,62775300,58.65514,"2013-10-16","AAPL"
71.425713,72.111427,71.382858,72.071426,63398300,59.051937,"2013-10-17","AAPL"
72.284286,72.751427,72.244286,72.69857,72635500,59.565788,"2013-10-18","AAPL"
73.110001,74.900002,73.074287,74.480003,99526700,61.02541,"2013-10-21","AAPL"
75.201431,75.492859,72.575714,74.267143,133515900,60.85099,"2013-10-22","AAPL"
74.14286,75.095711,74.14286,74.994286,78430800,61.446785,"2013-10-23","AAPL"
75,76.067146,74.635712,75.987144,96191200,62.260284,"2013-10-24","AAPL"
75.902855,76.175713,75.015717,75.137146,84448000,61.563847,"2013-10-25","AAPL"
75.577141,75.85714,74.744286,75.697144,137610200,62.022671,"2013-10-28","AAPL"
76.610001,77.035713,73.505714,73.811432,158951800,60.477608,"2013-10-29","AAPL"
74.230003,75.360001,73.860001,74.985718,88540900,61.43977,"2013-10-30","AAPL"
75,75.355713,74.46714,74.671425,68924100,61.18224,"2013-10-31","AAPL"
74.860001,74.971428,73.691429,74.290001,68722500,60.86974,"2013-11-01","AAPL"
74.442856,75.260002,74.115715,75.25,61156900,61.656311,"2013-11-04","AAPL"
74.940002,75.555717,74.714287,75.064285,66303300,61.50415,"2013-11-05","AAPL"
74.878571,74.980003,74.028572,74.417145,55843900,63.556316,"2013-11-06","AAPL"
74.225716,74.741432,73.197144,73.21286,65655100,62.527794,"2013-11-07","AAPL"
73.511429,74.447144,73.227142,74.365715,69829200,63.51239,"2013-11-08","AAPL"
74.284286,74.524284,73.487144,74.150002,56863100,63.328152,"2013-11-11","AAPL"
73.952858,74.845711,73.85714,74.28714,51069200,63.445282,"2013-11-12","AAPL"
74,74.60714,73.851425,74.375717,49305200,63.52095,"2013-11-13","AAPL"
74.687141,75.611427,74.552856,75.451431,70604800,64.439667,"2013-11-14","AAPL"
75.225716,75.584282,74.927139,74.998573,79480100,64.052887,"2013-11-15","AAPL"
74.998573,75.312859,74.028572,74.089996,61236000,63.276924,"2013-11-18","AAPL"
74.147141,74.76857,73.995712,74.221428,52234700,63.389168,"2013-11-19","AAPL"
74.175713,74.345711,73.475716,73.571426,48479200,62.834023,"2013-11-20","AAPL"
73.942856,74.458572,73.381432,74.44857,65506700,63.583153,"2013-11-21","AAPL"
74.21714,74.594284,74.075714,74.257141,55931400,63.41967,"2013-11-22","AAPL"
74.431427,75.124283,74.428574,74.82,57327900,63.90036,"2013-11-25","AAPL"
74.874283,76.591431,74.85714,76.199997,100345700,65.078964,"2013-11-26","AAPL"
76.615715,78,76.199997,77.994286,90862100,66.611382,"2013-11-27","AAPL"
78.497147,79.761429,78.258568,79.438568,79531900,67.844879,"2013-11-29","AAPL"
79.714287,80.618568,78.688568,78.747147,118136200,67.254379,"2013-12-02","AAPL"
79.757141,80.91143,79.668571,80.902855,112742000,69.095459,"2013-12-03","AAPL"
80.785713,81.312859,80.117142,80.714287,94452400,68.93441,"2013-12-04","AAPL"
81.807144,82.162857,80.915718,81.128571,111895000,69.288246,"2013-12-05","AAPL"
80.827141,80.964287,79.938568,80.002853,86088100,68.326805,"2013-12-06","AAPL"
80.128571,81.368568,80.128571,80.918571,80123400,69.108879,"2013-12-09","AAPL"
80.511429,81.125717,80.171425,80.792854,69567400,69.001526,"2013-12-10","AAPL"
81,81.567146,79.955711,80.194283,89929700,68.49028,"2013-12-11","AAPL"
80.305717,80.762856,80.004288,80.077141,65572500,68.390251,"2013-12-12","AAPL"
80.407143,80.41143,79.095711,79.204285,83205500,67.644798,"2013-12-13","AAPL"
79.288574,80.377144,79.28714,79.64286,70648200,68.019371,"2013-12-16","AAPL"
79.401428,79.919998,79.054283,79.284286,57475600,67.713127,"2013-12-17","AAPL"
78.528572,78.778572,76.971428,78.681427,141465800,67.198242,"2013-12-18","AAPL"
78.5,78.571426,77.675713,77.779999,80077200,66.428375,"2013-12-19","AAPL"
77.918571,78.80143,77.831429,78.431427,109103400,66.984726,"2013-12-20","AAPL"
81.14286,81.531425,80.394287,81.441429,125326600,69.55542,"2013-12-23","AAPL"
81.412857,81.697144,80.861427,81.095711,41888700,69.260162,"2013-12-24","AAPL"
81.157143,81.35714,80.482857,80.557144,51002000,68.800194,"2013-12-26","AAPL"
80.545715,80.629997,79.928574,80.012856,56471100,68.33535,"2013-12-27","AAPL"
79.637146,80.012856,78.902855,79.21714,63407400,67.655769,"2013-12-30","AAPL"
79.167145,80.182854,79.14286,80.145714,55771100,68.44883,"2013-12-31","AAPL"
79.382858,79.575714,78.860001,79.01857,58671200,67.486176,"2014-01-02","AAPL"
78.980003,79.099998,77.204285,77.28286,98116900,66.003777,"2014-01-03","AAPL"
76.778572,78.114288,76.228569,77.704285,103152700,66.363701,"2014-01-06","AAPL"
77.760002,77.994286,76.845711,77.148575,79302300,65.889114,"2014-01-07","AAPL"
76.972855,77.937141,76.955711,77.637146,64632400,66.306381,"2014-01-08","AAPL"
78.114288,78.122856,76.478569,76.645714,69787200,65.459641,"2014-01-09","AAPL"
77.118568,77.257141,75.872856,76.134285,76244000,65.022835,"2014-01-10","AAPL"
75.701431,77.5,75.697144,76.53286,94623200,65.363243,"2014-01-13","AAPL"
76.888573,78.104286,76.808571,78.055717,83140400,66.663857,"2014-01-14","AAPL"
79.074287,80.028572,78.808571,79.622856,97909700,68.002266,"2014-01-15","AAPL"
79.271431,79.550003,78.811432,79.178574,57319500,67.622818,"2014-01-16","AAPL"
78.78286,78.867142,77.128571,77.238571,106684900,65.965965,"2014-01-17","AAPL"
77.284286,78.581429,77.202858,78.438568,82131700,66.990822,"2014-01-21","AAPL"
78.701431,79.612854,78.258568,78.78714,94996300,67.288521,"2014-01-22","AAPL"
78.562859,79.5,77.830002,79.454285,100809800,67.858315,"2014-01-23","AAPL"
79.14286,79.374283,77.821426,78.010002,107338700,66.624802,"2014-01-24","AAPL"
78.581429,79.257141,77.964287,78.64286,138719700,67.165314,"2014-01-27","AAPL"
72.68,73.571426,71.724289,72.35714,266380800,61.796963,"2014-01-28","AAPL"
71.992859,72.48143,71.23143,71.535713,125702500,61.095417,"2014-01-29","AAPL"
71.791428,72.35714,70.957146,71.397141,169625400,60.977062,"2014-01-30","AAPL"
70.739998,71.647141,70.507141,71.514282,116199300,61.077103,"2014-01-31","AAPL"
71.80143,72.53286,71.328575,71.647141,100366000,61.190567,"2014-02-03","AAPL"
72.264282,72.779999,71.822861,72.684288,94170300,62.076363,"2014-02-04","AAPL"
72.365715,73.611427,72.321426,73.227142,82086200,62.539982,"2014-02-05","AAPL"
72.865715,73.35714,72.544289,73.215714,64441300,65.247871,"2014-02-06","AAPL"
74.482857,74.704285,73.91143,74.239998,92570100,66.160698,"2014-02-07","AAPL"
74.094284,75.998573,74,75.57,86389800,67.34597,"2014-02-10","AAPL"
75.80143,76.821426,75.64286,76.565712,70564200,68.233299,"2014-02-11","AAPL"
76.707146,77.080002,76.177139,76.559998,77025200,68.228233,"2014-02-12","AAPL"
76.379997,77.835716,76.314285,77.775711,76849500,69.311623,"2014-02-13","AAPL"
77.495712,77.997147,77.315712,77.71286,68231100,69.255623,"2014-02-14","AAPL"
78,78.741432,77.944283,77.998573,65062900,69.510231,"2014-02-18","AAPL"
77.821426,78.127144,76.335716,76.767143,78442000,68.412819,"2014-02-19","AAPL"
76.141426,76.714287,75.571426,75.878571,76464500,67.620949,"2014-02-20","AAPL"
76.112854,76.367142,74.942856,75.035713,69696200,66.869812,"2014-02-21","AAPL"
74.735718,75.702858,74.631432,75.364288,72227400,67.162636,"2014-02-24","AAPL"
75.625717,75.652855,74.428574,74.580002,57988000,66.463692,"2014-02-25","AAPL"
74.80143,75,73.657143,73.907143,69054300,65.864059,"2014-02-26","AAPL"
73.877144,75.540001,73.721428,75.381432,75470500,67.17791,"2014-02-27","AAPL"
75.582855,76.10714,74.58857,75.177139,92992200,66.995827,"2014-02-28","AAPL"
74.774284,75.807144,74.687141,75.394287,59695300,67.189369,"2014-03-03","AAPL"
75.85714,76.091431,75.395714,75.891426,64785000,67.632393,"2014-03-04","AAPL"
75.845711,76.39286,75.589996,76.05143,50015700,67.774994,"2014-03-05","AAPL"
76.112854,76.348572,75.442856,75.821426,46372200,67.57003,"2014-03-06","AAPL"
75.870003,75.997147,75.150002,75.777145,55182400,67.530548,"2014-03-07","AAPL"
75.480003,76.190002,75.477142,75.845711,44646000,67.591652,"2014-03-10","AAPL"
76.492859,76.96286,76.084282,76.584282,69806100,68.249847,"2014-03-11","AAPL"
76.358574,76.764282,76,76.658569,49831600,68.316055,"2014-03-12","AAPL"
76.777145,77.094284,75.594284,75.807144,64435700,67.557289,"2014-03-13","AAPL"
75.541428,75.841431,74.714287,74.955711,59299800,66.798523,"2014-03-14","AAPL"
75.385712,75.709999,75.121429,75.248573,49886200,67.059509,"2014-03-17","AAPL"
75.128571,75.995712,75.028572,75.914284,52411800,67.652779,"2014-03-18","AAPL"
76.03714,76.605713,75.571426,75.894287,56189000,67.634964,"2014-03-19","AAPL"
75.69857,76.095711,75.335716,75.528572,52099600,67.309036,"2014-03-20","AAPL"
75.989998,76.25,75.190002,76.124283,93511600,67.839905,"2014-03-21","AAPL"
76.917145,77.214287,76.437141,77.027145,88925200,68.644524,"2014-03-24","AAPL"
77.35714,77.964287,77.084282,77.855713,70573300,69.382919,"2014-03-25","AAPL"
78.074287,78.428574,76.980003,77.111427,74942000,68.719627,"2014-03-26","AAPL"
77.145714,77.35714,76.445717,76.779999,55507900,68.424263,"2014-03-27","AAPL"
76.902855,76.991432,76.321426,76.694283,50141000,68.347893,"2014-03-28","AAPL"
77.03286,77.258568,76.561432,76.677139,42167300,68.332603,"2014-03-31","AAPL"
76.822861,77.410004,76.681427,77.378571,50190000,68.957703,"2014-04-01","AAPL"
77.482857,77.639999,77.18,77.507141,45105200,69.072289,"2014-04-02","AAPL"
77.341431,77.5,76.805717,76.970001,40586000,68.593613,"2014-04-03","AAPL"
77.115715,77.14286,75.797142,75.974289,68812800,67.706261,"2014-04-04","AAPL"
75.431427,75.842857,74.555717,74.781425,72462600,66.643211,"2014-04-07","AAPL"
75.027145,75.160004,74.099998,74.777145,60972100,66.639374,"2014-04-08","AAPL"
74.662857,75.784286,74.574287,75.760002,51542400,67.515274,"2014-04-09","AAPL"
75.811432,76.034286,74.738571,74.78286,59913000,66.644478,"2014-04-10","AAPL"
74.14286,74.690002,73.877144,74.230003,67929400,66.151787,"2014-04-11","AAPL"
74.557144,74.594284,73.887146,74.525711,51418500,66.415321,"2014-04-14","AAPL"
74.324287,74.519997,73.047142,73.994286,66622500,65.941719,"2014-04-15","AAPL"
74.007141,74.441429,73.44857,74.144287,53691400,66.075401,"2014-04-16","AAPL"
74.285713,75.394287,74.171425,74.991432,71083600,66.830345,"2014-04-17","AAPL"
75.048569,76.019997,74.851425,75.881432,45637200,67.623489,"2014-04-21","AAPL"
75.472855,75.975716,75.214287,75.957146,50640800,67.690956,"2014-04-22","AAPL"
75.580002,75.875717,74.921425,74.964287,98735000,66.80616,"2014-04-23","AAPL"
81.172859,81.428574,80.104286,81.110001,189977900,72.283058,"2014-04-24","AAPL"
80.647141,81.71286,80.565712,81.705711,97568800,72.813927,"2014-04-25","AAPL"
81.828575,85.10714,81.792854,84.870003,167371400,75.633858,"2014-04-28","AAPL"
84.82,85.139999,84.215714,84.618568,84344400,75.409798,"2014-04-29","AAPL"
84.662857,85.632858,84.257141,84.298569,114160200,75.124626,"2014-04-30","AAPL"
84.571426,84.971428,83.765717,84.497147,61012000,75.301582,"2014-05-01","AAPL"
84.620003,84.885712,84.244286,84.654289,47878600,75.441628,"2014-05-02","AAPL"
84.305717,85.85714,84.285713,85.851425,71766800,76.508484,"2014-05-05","AAPL"
85.971428,86.344284,84.915718,84.915718,93641100,75.674606,"2014-05-06","AAPL"
85.035713,85.327141,83.961426,84.618568,70716100,75.409798,"2014-05-07","AAPL"
84.035713,84.915718,83.771431,83.998573,57574300,77.885483,"2014-05-08","AAPL"
83.505714,83.75,82.904289,83.648575,72899400,77.560959,"2014-05-09","AAPL"
83.927139,84.808571,83.914284,84.690002,53302200,78.526588,"2014-05-12","AAPL"
84.571426,84.934288,84.385712,84.822861,39934300,78.649788,"2014-05-13","AAPL"
84.632858,85.342857,84.534286,84.83857,41601000,78.664345,"2014-05-14","AAPL"
84.957146,85.228569,84.005714,84.117142,57711500,77.995438,"2014-05-15","AAPL"
84.089996,85.361427,83.628571,85.358574,69064100,79.146515,"2014-05-16","AAPL"
85.407143,86.761429,85.332855,86.370003,79438800,80.08432,"2014-05-19","AAPL"
86.358574,86.628571,85.818573,86.387146,58709000,80.100212,"2014-05-20","AAPL"
86.261429,86.671425,86.008568,86.615715,49214900,80.312164,"2014-05-21","AAPL"
86.657143,87.121429,86.300003,86.752853,50190000,80.439331,"2014-05-22","AAPL"
86.75,87.818573,86.638573,87.732857,58052400,81.348,"2014-05-23","AAPL"
87.982857,89.408569,87.947144,89.375717,87216500,82.871315,"2014-05-27","AAPL"
89.431427,89.975716,89.111427,89.144287,78870400,82.656731,"2014-05-28","AAPL"
89.692856,90.98143,89.681427,90.76857,94118500,84.162796,"2014-05-29","AAPL"
