"comp_id","Sector","Industry"
"comp_11262","Industrials","Engineering & Construction"
"comp_6424","Healthcare","Medical Instruments & Supplies"
"comp_3106","Consumer Cyclical","Home Furnishings & Fixtures"
"comp_9836","Basic Materials","Specialty Chemicals"
"comp_7667","Consumer Cyclical","Rubber & Plastics"
"comp_6640","Basic Materials","Aluminum"
"comp_9788","Consumer Cyclical","Residential Construction"
"comp_5144","Industrials","Airlines"
"comp_402","Financial Services","Specialty Finance"
"comp_272","Real Estate","Real Estate - General"
"comp_6878","Consumer Cyclical","Specialty Retail"
"comp_10836","Consumer Defensive","Household & Personal Products"
"comp_265","Basic Materials","Chemicals"
"comp_5450","Energy","Oil & Gas Equipment & Services"
"comp_11329","Energy","Oil & Gas E&P"
"comp_7653","Consumer Cyclical","Leisure"
"comp_7000","Technology","Electronic Components"
"comp_8589","Healthcare","Biotechnology"
"comp_12329","Basic Materials","Building Materials"
"comp_8449","Financial Services","Banks - Regional - Asia"
"comp_7403","Technology","Consumer Electronics"
"comp_2968","Industrials","Shipping & Ports"
"comp_5584","Energy","Oil & Gas E&P"
"comp_1736","Utilities","Utilities - Regulated Gas"
"comp_1287","Technology","Software - Application"
"comp_1985","Basic Materials","Building Materials"
"comp_6481","Industrials","Diversified Industrials"
"comp_220","Basic Materials","Aluminum"
"comp_1567","Real Estate","Real Estate - General"
"comp_1157","Healthcare","Medical Devices"
"comp_9179","Industrials","Metal Fabrication"
"comp_3301","Consumer Defensive","Confectioners"
"comp_61","Consumer Defensive","Confectioners"
"comp_1414","Consumer Cyclical","Media - Diversified"
"comp_11866","Consumer Cyclical","Textile Manufacturing"
"comp_8096","Consumer Goods","Food - Major Diversified"
"comp_11156","Industrials","Business Services"
"comp_5253","Industrials","Airlines"
"comp_10049","Consumer Cyclical","Auto & Truck Dealerships"
"comp_8272","Basic Materials","Industrial Metals & Minerals"
"comp_97","Industrials","Diversified Industrials"
"comp_625","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_2400","Financial Services","Asset Management"
"comp_7113","Consumer Defensive","Household & Personal Products"
"comp_2986","Financial Services","Asset Management"
"comp_7945","Industrials","Airports & Air Services"
"comp_13519","Consumer Defensive","Grocery Stores"
"comp_9072","Utilities","Utilities - Diversified"
"comp_11058","Healthcare","Biotechnology"
"comp_8391","Industrials","Diversified Industrials"
"comp_9067","Healthcare","Biotechnology"
"comp_4125","Financial Services","Insurance - Diversified"
"comp_13492","Technology","Electronic Components"
"comp_11239","Financial Services","Asset Management"
"comp_8122","Financial Services","Banks - Regional - Asia"
"comp_13642","Communication Services","Telecom Services"
"comp_5900","Technology","Software - Application"
"comp_11753","Industrials","Waste Management"
"comp_9436","Industrials","Railroads"
"comp_9975","Consumer Cyclical","Textile Manufacturing"
"comp_7551","Financial Services","Banks - Regional - Asia"
"comp_2426","Consumer Defensive","Farm Products"
"comp_1825","Consumer Defensive","Household & Personal Products"
"comp_563","Technology","Information Technology Services"
"comp_7938","Communication Services","Telecom Services"
"comp_8030","Healthcare","Drug Manufacturers - Major"
"comp_6205","Consumer Defensive","Farm Products"
"comp_13511","Energy","Oil & Gas Integrated"
"comp_417","Consumer Defensive","Household & Personal Products"
"comp_7183","Real Estate","Real Estate Services"
"comp_9392","Basic Materials","Chemicals"
"comp_8861","Consumer Cyclical","Packaging & Containers"
"comp_1325","Consumer Cyclical","Marketing Services"
"comp_5211","Technology","Communication Equipment"
"comp_8445","Financial Services","Credit Services"
"comp_384","Basic Materials","Chemicals"
"comp_5163","Healthcare","Medical Instruments & Supplies"
"comp_9014","Communication Services","Telecom Services"
"comp_11469","Industrials","Diversified Industrials"
"comp_8070","Financial Services","Banks - Regional - Asia"
"comp_1159","Healthcare","Drug Manufacturers - Major"
"comp_8451","Real Estate","Real Estate - General"
"comp_1780","Industrials","Security & Protection Services"
"comp_5424","Real Estate","REIT - Diversified"
"comp_2282","Financial Services","Insurance - Reinsurance"
"comp_2616","Financial Services","Banks - Regional - US"
"comp_9957","Utilities","Utilities - Regulated Electric"
"comp_10430","Energy","Oil & Gas Drilling"
"comp_8784","Financial Services","Savings & Cooperative Banks"
"comp_10692","Consumer Cyclical","Auto Parts"
"comp_6781","Basic Materials","Paper & Paper Products"
"comp_11846","Healthcare","Long-Term Care Facilities"
"comp_290","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_12973","Industrials","Diversified Industrials"
"comp_10668","Industrials","Tools & Accessories"
"comp_10757","Energy","Oil & Gas Refining & Marketing"
"comp_4288","Services","Gaming Activities"
"comp_3236","Consumer Cyclical","Broadcasting - TV"
"comp_11659","Real Estate","Real Estate Services"
"comp_12262","Industrials","Farm & Construction Equipment"
"comp_10495","Consumer Defensive","Household & Personal Products"
"comp_4035","Healthcare","Biotechnology"
"comp_2994","Consumer Defensive","Beverages - Brewers"
"comp_5812","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_4645","Financial Services","Banks - Regional - Asia"
"comp_5710","Energy","Oil & Gas Refining & Marketing"
"comp_6151","Technology","Wireless Communications"
"comp_2255","Consumer Defensive","Packaged Foods"
"comp_13343","Industrials","Business Equipment"
"comp_2631","Healthcare","Drug Manufacturers - Major"
"comp_416","Consumer Defensive","Education & Training Services"
"comp_5292","Consumer Goods","Textile - Apparel Clothing"
"comp_13562","Consumer Cyclical","Broadcasting - TV"
"comp_7281","Consumer Cyclical","Gambling"
"comp_9867","Technology","Electronic Components"
"comp_2053","Basic Materials","Aluminum"
"comp_10065","Industrials","Engineering & Construction"
"comp_4639","Technology","Health Information Services"
"comp_5392","Consumer Cyclical","Department Stores"
"comp_8185","Consumer Cyclical","Auto Parts"
"comp_13347","Healthcare","Biotechnology"
"comp_12150","Consumer Defensive","Farm Products"
"comp_8110","Basic Materials","Industrial Metals & Minerals"
"comp_5556","Consumer Cyclical","Department Stores"
"comp_1817","Consumer Cyclical","Advertising Agencies"
"comp_8479","Industrials","Diversified Industrials"
"comp_8478","Consumer Cyclical","Restaurants"
"comp_8474","Real Estate","Real Estate Services"
"comp_7227","Technology","Software - Application"
"comp_11742","Technology","Solar"
"comp_5732","Consumer Defensive","Beverages - Wineries & Distilleries"
"comp_9941","Healthcare","Biotechnology"
"comp_9440","Technology","Information Technology Services"
"comp_1051","Consumer Defensive","Packaged Foods"
"comp_10628","Technology","Software - Application"
"comp_6643","Financial Services","Asset Management"
"comp_7197","Financial Services","Banks - Regional - Europe"
"comp_2548","Real Estate","Real Estate - General"
"comp_6021","Energy","Oil & Gas Equipment & Services"
"comp_6974","Consumer Cyclical","Apparel Manufacturing"
"comp_10683","Basic Materials","Lumber & Wood Production"
"comp_10598","Communication Services","Telecom Services"
"comp_751","Technology","Software - Infrastructure"
"comp_6566","Healthcare","Biotechnology"
"comp_990","Communication Services","Telecom Services"
"comp_5473","Consumer Cyclical","Auto Parts"
"comp_9116","Technology","Scientific & Technical Instruments"
"comp_8657","Healthcare","Medical Devices"
"comp_1022","Services","Security & Protection Services"
"comp_7518","Consumer Cyclical","Media - Diversified"
"comp_4263","Consumer Defensive","Confectioners"
"comp_655","Consumer Cyclical","Department Stores"
"comp_4021","Real Estate","Real Estate - General"
"comp_13393","Real Estate","REIT - Diversified"
"comp_5308","Real Estate","Real Estate - General"
"comp_3856","Basic Materials","Steel"
"comp_12421","Real Estate","REIT - Diversified"
"comp_334","Real Estate","REIT - Diversified"
"comp_4481","Healthcare","Drug Manufacturers - Major"
"comp_10009","Consumer Cyclical","Broadcasting - TV"
"comp_13589","Consumer Defensive","Packaged Foods"
"comp_2551","Industrials","Aerospace & Defense"
"comp_8404","Consumer Cyclical","Luxury Goods"
"comp_10930","Consumer Cyclical","Publishing"
"comp_1044","Industrials","Business Services"
"comp_1763","Financial Services","Credit Services"
"comp_11622","Technology","Solar"
"comp_2235","Financial Services","Insurance - Life"
"comp_4016","Financial Services","Banks - Regional - Asia"
"comp_1100","Basic Materials","Coal"
"comp_8825","Financial Services","Banks - Global"
"comp_2816","Basic Materials","Industrial Metals & Minerals"
"comp_10764","Energy","Oil & Gas Integrated"
"comp_3447","Basic Materials","Building Materials"
"comp_4968","Consumer Cyclical","Auto Manufacturers"
"comp_5069","Technology","Computer Distribution"
"comp_7292","Consumer Cyclical","Media - Diversified"
"comp_7347","Technology","Computer Systems"
"comp_2436","Technology","Computer Distribution"
"comp_7287","Technology","Consumer Electronics"
"comp_9925","Basic Materials","Steel"
"comp_3688","Basic Materials","Specialty Chemicals"
"comp_8548","Consumer Cyclical","Marketing Services"
"comp_13565","Industrials","Waste Management"
"comp_11857","Industrials","Engineering & Construction"
"comp_13216","Industrials","Integrated Shipping & Logistics"
"comp_683","Consumer Cyclical","Department Stores"
"comp_499","Industrials","Diversified Industrials"
"comp_427","Technology","Electronic Components"
"comp_2342","Basic Materials","Coal"
"comp_13477","Real Estate","REIT - Diversified"
"comp_4584","Technology","Communication Equipment"
"comp_4956","Industrials","Waste Management"
"comp_497","Consumer Cyclical","Footwear & Accessories"
"comp_7350","Financial Services","Credit Services"
"comp_8679","Financial Services","Insurance - Specialty"
"comp_7812","Financial Services","Asset Management"
"comp_2588","Industrials","Integrated Shipping & Logistics"
"comp_196","Consumer Cyclical","Specialty Retail"
"comp_900","Consumer Defensive","Packaged Foods"
"comp_1211","Technology","Scientific & Technical Instruments"
"comp_7730","Consumer Cyclical","Auto Parts"
"comp_8666","Consumer Defensive","Packaged Foods"
"comp_1962","Financial Services","Insurance - Property & Casualty"
"comp_11391","Healthcare","Biotechnology"
"comp_12788","Basic Materials","Steel"
"comp_3804","Industrials","Engineering & Construction"
"comp_10463","Basic Materials","Chemicals"
"comp_7787","Consumer Cyclical","Textile Manufacturing"
"comp_7852","Utilities","Utilities - Regulated Electric"
"comp_7206","Basic Materials","Agricultural Inputs"
"comp_13154","Financial Services","Capital Markets"
"comp_10730","Financial Services","Asset Management"
"comp_460","Industrials","Engineering & Construction"
"comp_9044","Consumer Cyclical","Media - Diversified"
"comp_10260","Financial Services","Asset Management"
"comp_1171","Energy","Oil & Gas E&P"
"comp_4548","Utilities","Utilities - Diversified"
"comp_2636","Industrials","Industrial Distribution"
"comp_4908","Industrials","Engineering & Construction"
"comp_8054","Consumer Defensive","Farm Products"
"comp_5617","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_203","Consumer Cyclical","Publishing"
"comp_12636","Financial Services","Capital Markets"
"comp_122","Consumer Defensive","Packaged Foods"
"comp_298","Financial Services","Savings & Cooperative Banks"
"comp_287","Financial Services","Insurance - Life"
"comp_2586","Basic Materials","Paper & Paper Products"
"comp_1774","Utilities","Utilities - Regulated Electric"
"comp_79","Consumer Cyclical","Leisure"
"comp_6967","Industrials","Security & Protection Services"
"comp_1626","Industrials","Farm & Construction Equipment"
"comp_11966","Technology","Scientific & Technical Instruments"
"comp_8954","Real Estate","REIT - Diversified"
"comp_2510","Industrials","Diversified Industrials"
"comp_8511","Industrials","Conglomerates"
"comp_7573","Consumer Cyclical","Rubber & Plastics"
"comp_6197","Industrials","Engineering & Construction"
"comp_6801","Energy","Oil & Gas Equipment & Services"
"comp_6614","Real Estate","Asset Management"
"comp_10449","Consumer Cyclical","Media - Diversified"
"comp_2253","Industrials","Security & Protection Services"
"comp_4306","Healthcare","Diagnostics & Research"
"comp_11255","Consumer Cyclical","Rubber & Plastics"
"comp_1292","Technology","Information Technology Services"
"comp_3611","Healthcare","Biotechnology"
"comp_1796","Technology","Communication Equipment"
"comp_5097","Healthcare","Medical Devices"
"comp_8902","Technology","Internet Content & Information"
"comp_8900","Basic Materials","Steel"
"comp_4853","Consumer Defensive","Beverages - Soft Drinks"
"comp_4526","Basic Materials","Building Materials"
"comp_6882","Consumer Defensive","Packaged Foods"
"comp_4978","Financial","REIT - Diversified"
"comp_5304","Consumer Defensive","Packaged Foods"
"comp_12560","Consumer Cyclical","Specialty Retail"
"comp_13567","Basic Materials","Building Materials"
"comp_1503","Consumer Cyclical","Media - Diversified"
"comp_4236","Consumer Defensive","Farm Products"
"comp_4801","Financial Services","Asset Management"
"comp_7246","Healthcare","Diagnostics & Research"
"comp_2348","Financial Services","Asset Management"
"comp_1935","Consumer Cyclical","Textile Manufacturing"
"comp_809","Basic Materials","Aluminum"
"comp_2798","Industrials","Engineering & Construction"
"comp_2490","Real Estate","Real Estate - General"
"comp_3124","Real Estate","Real Estate - General"
"comp_6311","Basic Materials","Steel"
"comp_11854","Consumer Cyclical","Auto Parts"
"comp_1820","Utilities","Utilities - Diversified"
"comp_1841","Industrials","Diversified Industrials"
"comp_1911","Real Estate","REIT - Diversified"
"comp_8964","Energy","Oil & Gas Refining & Marketing"
"comp_1103","Technology","Consumer Electronics"
"comp_8407","Healthcare","Diagnostics & Research"
"comp_8718","Industrials","Diversified Industrials"
"comp_11930","Basic Materials","Specialty Chemicals"
"comp_6638","Technology","Scientific & Technical Instruments"
"comp_9049","Consumer Cyclical","Media - Diversified"
"comp_2057","Basic Materials","Chemicals"
"comp_6146","Consumer Cyclical","Auto Manufacturers"
"comp_5793","Consumer Cyclical","Broadcasting - TV"
"comp_1488","Utilities","Utilities - Independent Power Producers"
"comp_2540","Financial Services","Capital Markets"
"comp_8613","Industrials","Business Services"
"comp_11861","Consumer Cyclical","Broadcasting - TV"
"comp_9644","Healthcare","Biotechnology"
"comp_3164","Industrials","Diversified Industrials"
"comp_1394","Consumer Cyclical","Specialty Retail"
"comp_10587","Real Estate","REIT - Diversified"
"comp_12217","Consumer Defensive","Packaged Foods"
"comp_9059","Financial Services","Credit Services"
"comp_9060","Financial Services","Credit Services"
"comp_4715","Real Estate","REIT - Diversified"
"comp_9038","Financial Services","Asset Management"
"comp_1487","Industrials","Pollution & Treatment Controls"
"comp_9080","Utilities","Utilities - Regulated Water"
"comp_273","Consumer Cyclical","Footwear & Accessories"
"comp_11707","Financial Services","Insurance - Reinsurance"
"comp_2312","Consumer Cyclical","Rubber & Plastics"
"comp_8063","Consumer Cyclical","Department Stores"
"comp_10549","Industrials","Business Services"
"comp_2717","Industrials","Diversified Industrials"
"comp_5733","Industrials","Diversified Industrials"
"comp_7962","Financial Services","Banks - Regional - Europe"
"comp_2265","Real Estate","Real Estate Services"
"comp_1257","Utilities","Utilities - Regulated Electric"
"comp_711","Consumer Cyclical","Resorts & Casinos"
"comp_13035","Industrials","Railroads"
"comp_3201","Healthcare","Drug Manufacturers - Major"
"comp_12814","Technology","Communication Equipment"
"comp_8073","Industrials","Pollution & Treatment Controls"
"comp_7976","Consumer Defensive","Beverages - Brewers"
"comp_12415","Industrials","Diversified Industrials"
"comp_7904","Industrials","Conglomerates"
"comp_9148","Basic Materials","Aluminum"
"comp_9501","Real Estate","Real Estate Services"
"comp_7230","Financial Services","Banks - Regional - Asia"
"comp_6152","Financial Services","Asset Management"
"comp_7502","Basic Materials","Steel"
"comp_7639","Real Estate","Real Estate Services"
"comp_233","Consumer Cyclical","Apparel Manufacturing"
"comp_7759","Industrials","Diversified Industrials"
"comp_174","Consumer Cyclical","Apparel Manufacturing"
"comp_8322","Real Estate","Real Estate - General"
"comp_4844","Financial Services","Banks - Regional - Asia"
"comp_2514","Consumer Cyclical","Textile Manufacturing"
"comp_10771","Communication Services","Telecom Services"
"comp_10654","Industrials","Railroads"
"comp_9146","Basic Materials","Agricultural Inputs"
"comp_9123","Financial Services","Banks - Global"
"comp_9256","Industrials","Railroads"
"comp_12267","Communication Services","Telecom Services"
"comp_9174","Financial Services","Banks - Regional - Europe"
"comp_9176","Utilities","Utilities - Regulated Electric"
"comp_3966","Technology","Communication Equipment"
"comp_9162","Industrials","Engineering & Construction"
"comp_1187","Consumer Cyclical","Specialty Retail"
"comp_2680","Technology","Software - Application"
"comp_9216","Industrials","Railroads"
"comp_9195","Financial Services","Banks - Regional - Africa"
"comp_9847","Consumer Defensive","Packaged Foods"
"comp_9052","Industrials","Engineering & Construction"
"comp_9400","Energy","Oil & Gas E&P"
"comp_2989","Technology","Data Storage"
"comp_12224","Communication Services","Telecom Services"
"comp_74","Basic Materials","Chemicals"
"comp_13473","Financial Services","Banks - Regional - Asia"
"comp_7665","Basic Materials","Paper & Paper Products"
"comp_5553","Healthcare","Medical Instruments & Supplies"
"comp_5396","Technology","Information Technology Services"
"comp_121","Real Estate","Real Estate Services"
"comp_7789","Basic Materials","Specialty Chemicals"
"comp_11608","Energy","Oil & Gas Equipment & Services"
"comp_2353","Technology","Information Technology Services"
"comp_9372","Technology","Computer Systems"
"comp_7966","Healthcare","Medical Devices"
"comp_12113","Communication Services","Telecom Services"
"comp_11874","Financial Services","Asset Management"
"comp_5110","Real Estate","Real Estate - General"
"comp_6498","Financial Services","Asset Management"
"comp_6902","Real Estate","Real Estate Services"
"comp_11915","Industrials","Diversified Industrials"
"comp_6651","Consumer Cyclical","Apparel Manufacturing"
"comp_6913","Industrials","Shipping & Ports"
"comp_11851","Industrials","Diversified Industrials"
"comp_12334","Technology","Software - Application"
"comp_2460","Real Estate","Real Estate - General"
"comp_12495","Consumer Cyclical","Personal Services"
"comp_3488","Technology","Internet Content & Information"
"comp_237","Financial Services","Capital Markets"
"comp_3560","Real Estate","Real Estate Services"
"comp_11226","Technology","Software - Application"
"comp_57","Basic Materials","Paper & Paper Products"
"comp_1127","Consumer Defensive","Farm Products"
"comp_10975","Technology","Electronic Components"
"comp_2464","Financial Services","Capital Markets"
"comp_2561","Financial Services","Credit Services"
"comp_6098","Industrials","Airlines"
"comp_582","Financial Services","Capital Markets"
"comp_28","Real Estate","Real Estate - General"
"comp_5844","Industrials","Business Services"
"comp_11907","Consumer Cyclical","Media - Diversified"
"comp_13094","Consumer Defensive","Discount Stores"
"comp_73","Financial Services","Capital Markets"
"comp_9299","Utilities","Utilities - Regulated Electric"
"comp_5140","Consumer Defensive","Farm Products"
"comp_6700","Basic Materials","Agricultural Inputs"
"comp_11895","Consumer Defensive","Beverages - Wineries & Distilleries"
"comp_13229","Technology","Information Technology Services"
"comp_3837","Consumer Cyclical","Textile Manufacturing"
"comp_9312","Technology","Information Technology Services"
"comp_7642","Consumer Cyclical","Department Stores"
"comp_5118","Real Estate","Real Estate - General"
"comp_8154","Financial Services","Banks - Regional - Asia"
"comp_736","Healthcare","Biotechnology"
"comp_4084","Basic Materials","Chemicals"
"comp_4409","Financial Services","Banks - Regional - Africa"
"comp_12740","Energy","Oil & Gas E&P"
"comp_9671","Consumer Defensive","Packaged Foods"
"comp_8739","Energy","Oil & Gas E&P"
"comp_9324","Industrials","Engineering & Construction"
"comp_2791","Consumer Cyclical","Leisure"
"comp_12071","Technology","Information Technology Services"
"comp_7635","Healthcare","Drug Manufacturers - Major"
"comp_6758","Real Estate","Real Estate Services"
"comp_1783","Real Estate","REIT - Retail"
"comp_9431","Industrials","Metal Fabrication"
"comp_9329","Basic Materials","Building Materials"
"comp_7145","Technology","Electronics Distribution"
"comp_2842","Consumer Cyclical","Marketing Services"
"comp_1745","Real Estate","REIT - Office"
"comp_8057","Technology","Software - Infrastructure"
"comp_11947","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_7337","Healthcare","Biotechnology"
"comp_3188","Technology","Communication Equipment"
"comp_3958","Industrials","Metal Fabrication"
"comp_12525","Financial Services","Capital Markets"
"comp_3609","Industrials","Pollution & Treatment Controls"
"comp_3337","Industrials","Industrial Distribution"
"comp_11040","Financial Services","Credit Services"
"comp_13409","Technology","Electronic Components"
"comp_11048","Financial Services","Financial Exchanges"
"comp_10517","Healthcare","Medical Care"
"comp_3327","Healthcare","Drug Manufacturers - Major"
"comp_9940","Real Estate","Real Estate - General"
"comp_1024","Industrials","Conglomerates"
"comp_8412","Technology","Semiconductor Equipment & Materials"
"comp_2299","Consumer Cyclical","Rubber & Plastics"
"comp_11965","Communication Services","Telecom Services"
"comp_9188","Consumer Cyclical","Advertising Agencies"
"comp_9062","Consumer Defensive","Farm Products"
"comp_12526","Financial Services","Banks - Regional - Asia"
"comp_3410","Consumer Cyclical","Leisure"
"comp_881","Consumer Cyclical","Rubber & Plastics"
"comp_12528","Industrials","Conglomerates"
"comp_2735","Basic Materials","Coal"
"comp_805","Consumer Defensive","Farm Products"
"comp_3197","Technology","Electronic Components"
"comp_1076","Consumer Cyclical","Lodging"
"comp_11041","Basic Materials","Building Materials"
"comp_7555","Consumer Cyclical","Auto Parts"
"comp_3122","Industrials","Engineering & Construction"
"comp_9610","Consumer Cyclical","Apparel Stores"
"comp_3794","Industrials","Diversified Industrials"
"comp_11047","Industrials","Aerospace & Defense"
"comp_3193","Technology","Contract Manufacturers"
"comp_1142","Consumer Defensive","Food Distribution"
"comp_1074","Real Estate","Real Estate Services"
"comp_2835","Technology","Electronic Components"
"comp_3925","Consumer Cyclical","Restaurants"
"comp_6762","Consumer Cyclical","Lodging"
"comp_2962","Real Estate","Real Estate - General"
"comp_2830","Consumer Cyclical","Lodging"
"comp_10502","Consumer Defensive","Packaged Foods"
"comp_10782","Healthcare","Medical Care"
"comp_323","Financial Services","Asset Management"
"comp_688","Basic Materials","Gold"
"comp_3010","Financial Services","Banks - Global"
"comp_10115","Financial Services","Credit Services"
"comp_4051","Consumer Cyclical","Auto Parts"
"comp_4221","Basic Materials","Coal"
"comp_412","Technology","Electronic Components"
"comp_13044","Consumer Defensive","Beverages - Soft Drinks"
"comp_8179","Consumer Cyclical","Home Furnishings & Fixtures"
"comp_9399","Consumer Defensive","Packaged Foods"
"comp_12669","Consumer Cyclical","Textile Manufacturing"
"comp_6060","Basic Materials","Industrial Metals & Minerals"
"comp_888","Technology","Semiconductor Equipment & Materials"
"comp_604","Technology","Semiconductors"
"comp_10917","Consumer Cyclical","Lodging"
"comp_616","Industrials","Aerospace & Defense"
"comp_4436","Industrials","Waste Management"
"comp_962","Technology","Contract Manufacturers"
"comp_605","Technology","Electronic Components"
"comp_987","Industrials","Aerospace & Defense"
"comp_502","Basic Materials","Paper & Paper Products"
"comp_705","Consumer Cyclical","Leisure"
"comp_7331","Technology","Semiconductors"
"comp_13298","Consumer Cyclical","Textile Manufacturing"
"comp_12002","Basic Materials","Coal"
"comp_3091","Basic Materials","Building Materials"
"comp_9616","Financial Services","Banks - Regional - Asia"
"comp_458","Consumer Cyclical","Auto Parts"
"comp_6558","Industrials","Railroads"
"comp_12771","Industrials","Industrial Distribution"
"comp_559","Real Estate","Real Estate Services"
"comp_2723","Consumer Cyclical","Leisure"
"comp_6534","Healthcare","Medical Instruments & Supplies"
"comp_1628","Consumer Cyclical","Luxury Goods"
"comp_387","Consumer Defensive","Packaged Foods"
"comp_11133","Consumer Cyclical","Apparel Stores"
"comp_4091","Financial Services","Banks - Regional - Asia"
"comp_681","Real Estate","Real Estate - General"
"comp_370","Basic Materials","Building Materials"
"comp_8950","Consumer Cyclical","Rubber & Plastics"
"comp_628","Financial Services","Banks - Regional - Asia"
"comp_829","Technology","Semiconductor Memory"
"comp_11636","Consumer Cyclical","Auto Parts"
"comp_303","Consumer Cyclical","Auto Parts"
"comp_599","Industrials","Diversified Industrials"
"comp_629","Financial Services","Banks - Regional - Asia"
"comp_8215","Consumer Cyclical","Department Stores"
"comp_12268","Utilities","Utilities - Regulated Electric"
"comp_6208","Real Estate","REIT - Retail"
"comp_2983","Technology","Data Storage"
"comp_634","Energy","Oil & Gas Equipment & Services"
"comp_2375","Technology","Electronics Distribution"
"comp_360","Technology","Electronic Gaming & Multimedia"
"comp_3796","Industrials","Rental & Leasing Services"
"comp_11871","Healthcare","Biotechnology"
"comp_845","Consumer Cyclical","Apparel Manufacturing"
"comp_1760","Basic Materials","Industrial Metals & Minerals"
"comp_567","Consumer Defensive","Pharmaceutical Retailers"
"comp_7352","Financial Services","Specialty Finance"
"comp_6962","Consumer Defensive","Education & Training Services"
"comp_7558","Industrials","Engineering & Construction"
"comp_13526","Industrials","Diversified Industrials"
"comp_670","Technology","Electronic Components"
"comp_587","Technology","Semiconductor Memory"
"comp_13523","Consumer Cyclical","Auto Parts"
"comp_388","Consumer Defensive","Beverages - Wineries & Distilleries"
"comp_398","Consumer Cyclical","Apparel Manufacturing"
"comp_632","Financial Services","Banks - Regional - Asia"
"comp_178","Consumer Defensive","Packaged Foods"
"comp_3982","Industrials","Shipping & Ports"
"comp_4672","Healthcare","Drug Manufacturers - Major"
"comp_13498","Consumer Defensive","Beverages - Soft Drinks"
"comp_3971","Consumer Cyclical","Restaurants"
"comp_8108","Consumer Defensive","Packaged Foods"
"comp_3673","Industrials","Engineering & Construction"
"comp_3402","Real Estate","Real Estate Services"
"comp_863","Real Estate","Real Estate Services"
"comp_894","Technology","Semiconductor Equipment & Materials"
"comp_461","Consumer Cyclical","Auto Parts"
"comp_982","Industrials","Waste Management"
"comp_974","Technology","Semiconductor Equipment & Materials"
"comp_468","Energy","Oil & Gas Equipment & Services"
"comp_180","Real Estate","Real Estate - General"
"comp_2828","Technology","Contract Manufacturers"
"comp_775","Industrials","Diversified Industrials"
"comp_250","Financial Services","Insurance - Diversified"
"comp_4335","Financial Services","Banks - Regional - Asia"
"comp_13590","Industrials","Infrastructure Operations"
"comp_6554","Consumer Defensive","Packaged Foods"
"comp_3772","Consumer Cyclical","Auto Parts"
"comp_771","Technology","Scientific & Technical Instruments"
"comp_884","Consumer Cyclical","Auto & Truck Dealerships"
"comp_548","Consumer Cyclical","Specialty Retail"
"comp_5874","Consumer Defensive","Packaged Foods"
"comp_13380","Consumer Cyclical","Auto Parts"
"comp_12885","Consumer Cyclical","Residential Construction"
"comp_12639","Basic Materials","Lumber & Wood Production"
"comp_624","Financial Services","Banks - Regional - Asia"
"comp_371","Basic Materials","Building Materials"
"comp_717","Consumer Defensive","Farm Products"
"comp_603","Technology","Semiconductors"
"comp_596","Technology","Computer Systems"
"comp_11997","Consumer Cyclical","Textile Manufacturing"
"comp_4400","Energy","Oil & Gas Integrated"
"comp_13487","Energy","Oil & Gas Refining & Marketing"
"comp_6462","Technology","Electronic Gaming & Multimedia"
"comp_4454","Consumer Cyclical","Lodging"
"comp_9624","Real Estate","REIT - Industrial"
"comp_609","Technology","Communication Equipment"
"comp_617","Industrials","Shipping & Ports"
"comp_612","Industrials","Shipping & Ports"
"comp_627","Financial Services","Banks - Regional - Asia"
"comp_12964","Healthcare","Diagnostics & Research"
"comp_3652","Real Estate","REIT - Retail"
"comp_247","Industrials","Farm & Construction Equipment"
"comp_4040","Financial Services","Banks - Global"
"comp_1126","Financial Services","Asset Management"
"comp_13059","Technology","Computer Systems"
"comp_607","Technology","Consumer Electronics"
"comp_6764","Industrials","Diversified Industrials"
"comp_608","Technology","Electronic Components"
"comp_3225","Consumer Cyclical","Lodging"
"comp_585","Technology","Communication Equipment"
"comp_13451","Industrials","Conglomerates"
"comp_782","Industrials","Tools & Accessories"
"comp_12014","Consumer Cyclical","Textile Manufacturing"
"comp_11864","Basic Materials","Steel"
"comp_2418","Basic Materials","Lumber & Wood Production"
"comp_324","Basic Materials","Aluminum"
"comp_1089","Basic Materials","Steel"
"comp_590","Technology","Computer Systems"
"comp_600","Industrials","Engineering & Construction"
"comp_12645","Consumer Defensive","Beverages - Soft Drinks"
"comp_763","Healthcare","Biotechnology"
"comp_1101","Real Estate","REIT - Diversified"
"comp_167","Technology","Electronic Components"
"comp_4007","Consumer Cyclical","Auto Manufacturers"
"comp_2004","Real Estate","Real Estate Services"
"comp_6296","Energy","Oil & Gas Refining & Marketing"
"comp_4851","Financial Services","Insurance - Diversified"
"comp_1714","Financial Services","Capital Markets"
"comp_1531","Financial Services","Credit Services"
"comp_9617","Industrials","Conglomerates"
"comp_9457","Industrials","Integrated Shipping & Logistics"
"comp_9206","Technology","Internet Content & Information"
"comp_6288","Financial Services","Capital Markets"
"comp_509","Basic Materials","Specialty Chemicals"
"comp_1708","Industrials","Airports & Air Services"
"comp_13476","Technology","Solar"
"comp_13491","Real Estate","Real Estate Services"
