"sec_id","comp_id"
"sec_6739","comp_4565"
"sec_10466","comp_7119"
"sec_10463","comp_7119"
"sec_6503","comp_4396"
"sec_9878","comp_6721"
"sec_16736","comp_11245"
"sec_6644","comp_4491"
"sec_16935","comp_11389"
"sec_17875","comp_11994"
"sec_15882","comp_10706"
"sec_19839","comp_13218"
"sec_4636","comp_3203"
"sec_12285","comp_8360"
"sec_9084","comp_6194"
"sec_19084","comp_7426"
"sec_10897","comp_7426"
"sec_11199","comp_7426"
"sec_9299","comp_6333"
"sec_14722","comp_9958"
"sec_20422","comp_9958"
"sec_15155","comp_9958"
"sec_15324","comp_10375"
"sec_7382","comp_5027"
"sec_20650","comp_11134"
"sec_16571","comp_11134"
"sec_11615","comp_7919"
"sec_5418","comp_3702"
"sec_16340","comp_10995"
"sec_16339","comp_10995"
"sec_17912","comp_12017"
"sec_11306","comp_7702"
"sec_15302","comp_6821"
"sec_10020","comp_6821"
"sec_12214","comp_8305"
"sec_15188","comp_10288"
"sec_9311","comp_6341"
"sec_7814","comp_5042"
"sec_7402","comp_5042"
"sec_18499","comp_12396"
"sec_8313","comp_5665"
"sec_11597","comp_7905"
"sec_12251","comp_8336"
"sec_14924","comp_8336"
"sec_5591","comp_3799"
"sec_5582","comp_3799"
"sec_18470","comp_12377"
"sec_18813","comp_2739"
"sec_3891","comp_2739"
"sec_5724","comp_3880"
"sec_13104","comp_8962"
"sec_3477","comp_2511"
"sec_16027","comp_10797"
"sec_8736","comp_5961"
"sec_14853","comp_10054"
"sec_16647","comp_11180"
"sec_8828","comp_6029"
"sec_17106","comp_11194"
"sec_17107","comp_11194"
"sec_17108","comp_11194"
"sec_17105","comp_11194"
"sec_16663","comp_11194"
"sec_16665","comp_11194"
"sec_17104","comp_11194"
"sec_16236","comp_10933"
"sec_16997","comp_11429"
"sec_17150","comp_11429"
"sec_5059","comp_3485"
"sec_5067","comp_3485"
"sec_19066","comp_12759"
"sec_19117","comp_12759"
"sec_19121","comp_12759"
"sec_17246","comp_11586"
"sec_16318","comp_5868"
"sec_8617","comp_5868"
"sec_19902","comp_5868"
"sec_14357","comp_1737"
"sec_2283","comp_1737"
"sec_6582","comp_1737"
"sec_8805","comp_1737"
"sec_10677","comp_1737"
"sec_11401","comp_1737"
"sec_2296","comp_1737"
"sec_11242","comp_1737"
"sec_2614","comp_1974"
"sec_7884","comp_5355"
"sec_15281","comp_10351"
"sec_15331","comp_10351"
"sec_10991","comp_7504"
"sec_15730","comp_10525"
"sec_15593","comp_10525"
"sec_3036","comp_2241"
"sec_18944","comp_12680"
"sec_19675","comp_13131"
"sec_19674","comp_13131"
"sec_13858","comp_9425"
"sec_8117","comp_5523"
"sec_2948","comp_1671"
"sec_2163","comp_1671"
"sec_10258","comp_6986"
"sec_19773","comp_13148"
"sec_19706","comp_13148"
"sec_14411","comp_9758"
"sec_18125","comp_3633"
"sec_5290","comp_3633"
"sec_13538","comp_9221"
"sec_7559","comp_5147"
"sec_19492","comp_13024"
"sec_16071","comp_10829"
"sec_18421","comp_11153"
"sec_16602","comp_11153"
"sec_8543","comp_5817"
"sec_10591","comp_7200"
"sec_2876","comp_2145"
"sec_10668","comp_7257"
"sec_1481","comp_1236"
"sec_15000","comp_10163"
"sec_2666","comp_2012"
"sec_2665","comp_2012"
"sec_11328","comp_2599"
"sec_11309","comp_2599"
"sec_17689","comp_2599"
"sec_6617","comp_2599"
"sec_9874","comp_2599"
"sec_15983","comp_2599"
"sec_19873","comp_2599"
"sec_5157","comp_2599"
"sec_6616","comp_2599"
"sec_11235","comp_2599"
"sec_3631","comp_2599"
"sec_9875","comp_2599"
"sec_17011","comp_11435"
"sec_4670","comp_3220"
"sec_5048","comp_3220"
"sec_12746","comp_8694"
"sec_18442","comp_12358"
"sec_18381","comp_12314"
"sec_6352","comp_4279"
"sec_20075","comp_13340"
"sec_18654","comp_12488"
"sec_6977","comp_4738"
"sec_18932","comp_12673"
"sec_16342","comp_10997"
"sec_20691","comp_13615"
"sec_5249","comp_3606"
"sec_17369","comp_11673"
"sec_15583","comp_10523"
"sec_15584","comp_10523"
"sec_15587","comp_10523"
"sec_15582","comp_10523"
"sec_15586","comp_10523"
"sec_15585","comp_10523"
"sec_15588","comp_10523"
"sec_7569","comp_5154"
"sec_6231","comp_4182"
"sec_14727","comp_9961"
"sec_3660","comp_2611"
"sec_9975","comp_6789"
"sec_17844","comp_11973"
"sec_18562","comp_11973"
"sec_18647","comp_11973"
"sec_3154","comp_2301"
"sec_15069","comp_2301"
"sec_3149","comp_2301"
"sec_12969","comp_2301"
"sec_18276","comp_5777"
"sec_16117","comp_5777"
"sec_12021","comp_5777"
"sec_18278","comp_5777"
"sec_20127","comp_5777"
"sec_12157","comp_5777"
"sec_18277","comp_5777"
"sec_10493","comp_5777"
"sec_10721","comp_5777"
"sec_14081","comp_5777"
"sec_16501","comp_5777"
"sec_8484","comp_5777"
"sec_9656","comp_6580"
"sec_11769","comp_8014"
"sec_14311","comp_9692"
"sec_14450","comp_9692"
"sec_7634","comp_5201"
"sec_13592","comp_9261"
"sec_5021","comp_3459"
"sec_3756","comp_2667"
"sec_14425","comp_9767"
"sec_14078","comp_9556"
"sec_9819","comp_6680"
"sec_17646","comp_11848"
"sec_15259","comp_9988"
"sec_14756","comp_9988"
"sec_20708","comp_11150"
"sec_17430","comp_11150"
"sec_16597","comp_11150"
"sec_11341","comp_7716"
"sec_9876","comp_6719"
"sec_6884","comp_4669"
"sec_6882","comp_4669"
"sec_4876","comp_3369"
"sec_12299","comp_8367"
"sec_7999","comp_5438"
"sec_4758","comp_3286"
"sec_20517","comp_13535"
"sec_20623","comp_13535"
"sec_10023","comp_6822"
"sec_4735","comp_3270"
"sec_7956","comp_5405"
"sec_13465","comp_7142"
"sec_10510","comp_7142"
"sec_10504","comp_7142"
"sec_2917","comp_2176"
"sec_18318","comp_12277"
"sec_12963","comp_8854"
"sec_15512","comp_10487"
"sec_1982","comp_934"
"sec_1979","comp_934"
"sec_1070","comp_934"
"sec_1984","comp_934"
"sec_1983","comp_934"
"sec_1980","comp_934"
"sec_13624","comp_934"
"sec_13625","comp_934"
"sec_1981","comp_934"
"sec_13623","comp_934"
"sec_16490","comp_11081"
"sec_3366","comp_2437"
"sec_17253","comp_11590"
"sec_14390","comp_9741"
"sec_17361","comp_9437"
"sec_18705","comp_9437"
"sec_14949","comp_9437"
"sec_13884","comp_9437"
"sec_7224","comp_4913"
"sec_11824","comp_8052"
"sec_601","comp_515"
"sec_8718","comp_5950"
"sec_17617","comp_11831"
"sec_19440","comp_12991"
"sec_14109","comp_9572"
"sec_3744","comp_2662"
"sec_2254","comp_1721"
"sec_15506","comp_10483"
"sec_3989","comp_2799"
"sec_8185","comp_5572"
"sec_8321","comp_5572"
"sec_16159","comp_5572"
"sec_14826","comp_5572"
"sec_11562","comp_5572"
"sec_11509","comp_5572"
"sec_18941","comp_5572"
"sec_17568","comp_5572"
"sec_18942","comp_5572"
"sec_19931","comp_512"
"sec_9696","comp_512"
"sec_12612","comp_512"
"sec_16696","comp_512"
"sec_5867","comp_512"
"sec_3461","comp_512"
"sec_5920","comp_512"
"sec_11123","comp_512"
"sec_12922","comp_512"
"sec_3388","comp_512"
"sec_10077","comp_512"
"sec_15448","comp_512"
"sec_19932","comp_512"
"sec_10603","comp_512"
"sec_17190","comp_512"
"sec_12879","comp_512"
"sec_3552","comp_512"
"sec_1011","comp_512"
"sec_19989","comp_512"
"sec_13296","comp_512"
"sec_598","comp_512"
"sec_16336","comp_10993"
"sec_7724","comp_5259"
"sec_12980","comp_8866"
"sec_10964","comp_7479"
"sec_18169","comp_12177"
"sec_12289","comp_2365"
"sec_3249","comp_2365"
"sec_3257","comp_2365"
"sec_17491","comp_11748"
"sec_20237","comp_5851"
"sec_20232","comp_5851"
"sec_20233","comp_5851"
"sec_20234","comp_5851"
"sec_8594","comp_5851"
"sec_20238","comp_5851"
"sec_20231","comp_5851"
"sec_9631","comp_6563"
"sec_13324","comp_7689"
"sec_11283","comp_7689"
"sec_16950","comp_11400"
"sec_12502","comp_8513"
"sec_6865","comp_4658"
"sec_9489","comp_6459"
"sec_6482","comp_4382"
"sec_7343","comp_4998"
"sec_15911","comp_10721"
"sec_15909","comp_10721"
"sec_15229","comp_10319"
"sec_15033","comp_10184"
"sec_5026","comp_3462"
"sec_9310","comp_6340"
"sec_13918","comp_9460"
"sec_2516","comp_1906"
"sec_11251","comp_7668"
"sec_11250","comp_7668"
"sec_18829","comp_12603"
"sec_8443","comp_5751"
"sec_11521","comp_7846"
"sec_9536","comp_6492"
"sec_2212","comp_1701"
"sec_2217","comp_1701"
"sec_2210","comp_1701"
"sec_2213","comp_1701"
"sec_2215","comp_1701"
"sec_2211","comp_1701"
"sec_2216","comp_1701"
"sec_2214","comp_1701"
"sec_823","comp_712"
"sec_19326","comp_12936"
"sec_1731","comp_1398"
"sec_1816","comp_1459"
"sec_19008","comp_12723"
"sec_16678","comp_11207"
"sec_10350","comp_7041"
"sec_14628","comp_9902"
"sec_15722","comp_9902"
"sec_11677","comp_7961"
"sec_1907","comp_1523"
"sec_5809","comp_3924"
"sec_13919","comp_9461"
"sec_14397","comp_9748"
"sec_8294","comp_5653"
"sec_16077","comp_10832"
"sec_2430","comp_1834"
"sec_3758","comp_2669"
"sec_2680","comp_2024"
"sec_8833","comp_6032"
"sec_17678","comp_11868"
"sec_4048","comp_2836"
"sec_16096","comp_10843"
"sec_16095","comp_10843"
"sec_16093","comp_10843"
"sec_16092","comp_10843"
"sec_3164","comp_2306"
"sec_7124","comp_4109"
"sec_6129","comp_4109"
"sec_11905","comp_8098"
"sec_17845","comp_11974"
"sec_4402","comp_1141"
"sec_1329","comp_1141"
"sec_6542","comp_4419"
"sec_11198","comp_7629"
"sec_11180","comp_7629"
"sec_11197","comp_7629"
"sec_10147","comp_6904"
"sec_8608","comp_5861"
"sec_3113","comp_2279"
"sec_3138","comp_2279"
"sec_3911","comp_2594"
"sec_3624","comp_2594"
"sec_7291","comp_4960"
"sec_19114","comp_12792"
"sec_6069","comp_4057"
"sec_10986","comp_7499"
"sec_17628","comp_11836"
"sec_9295","comp_6330"
"sec_1743","comp_1408"
"sec_2969","comp_2200"
"sec_10160","comp_6915"
"sec_18902","comp_12652"
"sec_7660","comp_5221"
"sec_4984","comp_3436"
"sec_3056","comp_2254"
"sec_3774","comp_2254"
"sec_6153","comp_4130"
"sec_14276","comp_9670"
"sec_3595","comp_2577"
"sec_19824","comp_13208"
"sec_14890","comp_10084"
"sec_9012","comp_6150"
"sec_4244","comp_2950"
"sec_11491","comp_7823"
"sec_5201","comp_3573"
"sec_5272","comp_3573"
"sec_3252","comp_2331"
"sec_3204","comp_2331"
"sec_2815","comp_2112"
"sec_4161","comp_2112"
"sec_2814","comp_2112"
"sec_2805","comp_2112"
"sec_14373","comp_3861"
"sec_12207","comp_3861"
"sec_9376","comp_3861"
"sec_5687","comp_3861"
"sec_19106","comp_1824"
"sec_18938","comp_1824"
"sec_18912","comp_1824"
"sec_2416","comp_1824"
"sec_15917","comp_10724"
"sec_898","comp_777"
"sec_1700","comp_777"
"sec_15827","comp_10671"
"sec_20199","comp_9685"
"sec_14297","comp_9685"
"sec_1318","comp_1133"
"sec_3062","comp_1133"
"sec_13398","comp_9135"
"sec_14646","comp_9913"
"sec_10288","comp_3400"
"sec_4921","comp_3400"
"sec_13135","comp_8977"
"sec_20487","comp_2134"
"sec_2853","comp_2134"
"sec_9406","comp_6410"
"sec_3496","comp_2521"
"sec_12855","comp_8771"
"sec_4967","comp_3428"
"sec_5049","comp_716"
"sec_5047","comp_716"
"sec_829","comp_716"
"sec_3368","comp_2438"
"sec_4083","comp_2438"
"sec_14925","comp_8626"
"sec_12653","comp_8626"
"sec_14927","comp_8626"
"sec_12656","comp_8626"
"sec_11719","comp_7986"
"sec_17645","comp_11847"
"sec_6182","comp_4152"
"sec_17017","comp_4152"
"sec_13764","comp_4152"
"sec_12802","comp_8736"
"sec_16820","comp_11307"
"sec_19200","comp_6464"
"sec_9498","comp_6464"
"sec_9497","comp_6464"
"sec_7689","comp_5241"
"sec_2639","comp_1992"
"sec_10274","comp_6999"
"sec_12223","comp_8313"
"sec_15307","comp_10362"
"sec_12038","comp_8188"
"sec_11694","comp_1164"
"sec_20122","comp_1164"
"sec_1370","comp_1164"
"sec_20121","comp_1164"
"sec_618","comp_531"
"sec_11858","comp_531"
"sec_8050","comp_5475"
"sec_10564","comp_7180"
"sec_11762","comp_8010"
"sec_11277","comp_7686"
"sec_8268","comp_5638"
"sec_3246","comp_2362"
"sec_9638","comp_6569"
"sec_6841","comp_4640"
"sec_20373","comp_4640"
"sec_6843","comp_4640"
"sec_6842","comp_4640"
"sec_20374","comp_4640"
"sec_6460","comp_4364"
"sec_13005","comp_8887"
"sec_11303","comp_6559"
"sec_9626","comp_6559"
"sec_18078","comp_12115"
"sec_18054","comp_12115"
"sec_9737","comp_6625"
"sec_16213","comp_10915"
"sec_13192","comp_9015"
"sec_13488","comp_9191"
"sec_13741","comp_9191"
"sec_13489","comp_9191"
"sec_13740","comp_9191"
"sec_6402","comp_4317"
"sec_15198","comp_4317"
"sec_2689","comp_2032"
"sec_12144","comp_8263"
"sec_18696","comp_12516"
"sec_7934","comp_2293"
"sec_3137","comp_2293"
"sec_9762","comp_2293"
"sec_13613","comp_9276"
"sec_12075","comp_8214"
"sec_12581","comp_8570"
"sec_11236","comp_7662"
"sec_19148","comp_410"
"sec_484","comp_410"
"sec_8201","comp_5440"
"sec_8001","comp_5440"
"sec_1868","comp_1497"
"sec_9122","comp_6221"
"sec_6512","comp_4403"
"sec_6514","comp_4403"
"sec_6513","comp_4403"
"sec_7180","comp_4403"
"sec_7179","comp_4403"
"sec_7178","comp_4403"
"sec_17977","comp_12067"
"sec_10229","comp_6956"
"sec_10217","comp_6956"
"sec_13450","comp_9168"
"sec_13809","comp_9395"
"sec_2858","comp_2137"
"sec_8739","comp_5963"
"sec_14861","comp_7033"
"sec_10347","comp_7033"
"sec_10331","comp_7033"
"sec_10333","comp_7033"
"sec_11217","comp_7652"
"sec_15072","comp_10213"
"sec_18146","comp_12163"
"sec_11485","comp_7819"
"sec_8775","comp_5987"
"sec_8747","comp_5967"
"sec_13892","comp_9442"
"sec_14396","comp_9747"
"sec_8707","comp_5941"
"sec_5665","comp_3847"
"sec_5666","comp_3847"
"sec_8953","comp_6045"
"sec_20625","comp_6045"
"sec_8847","comp_6045"
"sec_14929","comp_10107"
"sec_19976","comp_10107"
"sec_6485","comp_3788"
"sec_13291","comp_3788"
"sec_16711","comp_3788"
"sec_7959","comp_3788"
"sec_9863","comp_3788"
"sec_16240","comp_3788"
"sec_14907","comp_3788"
"sec_13520","comp_3788"
"sec_19394","comp_3788"
"sec_16718","comp_3788"
"sec_5563","comp_3788"
"sec_19812","comp_3788"
"sec_13217","comp_3788"
"sec_10257","comp_6985"
"sec_17409","comp_11700"
"sec_5680","comp_3857"
"sec_14777","comp_10004"
"sec_14813","comp_10026"
"sec_15848","comp_10684"
"sec_6645","comp_4492"
"sec_2985","comp_2211"
"sec_12225","comp_8315"
"sec_4946","comp_3413"
"sec_10016","comp_6818"
"sec_16306","comp_8598"
"sec_12615","comp_8598"
"sec_17034","comp_9468"
"sec_13929","comp_9468"
"sec_11955","comp_8134"
"sec_10649","comp_7242"
"sec_18431","comp_12348"
"sec_5952","comp_3994"
"sec_6380","comp_4301"
"sec_15001","comp_10164"
"sec_19744","comp_13168"
"sec_18681","comp_12503"
"sec_9343","comp_6367"
"sec_16279","comp_10958"
"sec_10732","comp_7303"
"sec_15147","comp_10266"
"sec_19838","comp_13217"
"sec_8051","comp_5476"
"sec_13896","comp_9445"
"sec_19781","comp_13185"
"sec_8846","comp_6044"
"sec_8845","comp_6044"
"sec_6240","comp_4189"
"sec_20147","comp_4189"
"sec_15156","comp_10270"
"sec_9055","comp_6138"
"sec_8991","comp_6138"
"sec_15082","comp_10220"
"sec_9543","comp_6497"
"sec_13219","comp_3271"
"sec_4736","comp_3271"
"sec_1892","comp_1510"
"sec_15261","comp_10338"
"sec_9604","comp_6544"
"sec_13657","comp_9300"
"sec_15695","comp_10586"
"sec_3998","comp_2804"
"sec_6392","comp_2804"
"sec_8575","comp_2804"
"sec_4429","comp_2804"
"sec_7990","comp_2804"
"sec_16251","comp_10940"
"sec_16249","comp_10940"
"sec_2443","comp_1845"
"sec_1236","comp_1064"
"sec_3586","comp_1064"
"sec_2308","comp_1064"
"sec_2916","comp_2175"
"sec_8882","comp_6073"
"sec_4400","comp_3065"
"sec_19635","comp_13108"
"sec_6437","comp_4344"
"sec_18245","comp_12228"
"sec_18703","comp_12228"
"sec_5571","comp_3791"
"sec_19664","comp_13124"
"sec_6976","comp_4737"
"sec_18505","comp_12400"
"sec_8276","comp_2815"
"sec_4011","comp_2815"
"sec_6480","comp_4381"
"sec_6479","comp_4381"
"sec_6481","comp_4381"
"sec_1091","comp_953"
"sec_1597","comp_953"
"sec_7407","comp_5046"
"sec_17448","comp_11722"
"sec_683","comp_588"
"sec_6197","comp_2647"
"sec_3719","comp_2647"
"sec_3825","comp_2647"
"sec_9879","comp_6722"
"sec_17194","comp_11549"
"sec_11648","comp_7838"
"sec_11511","comp_7838"
"sec_8170","comp_5561"
"sec_9827","comp_6687"
"sec_8194","comp_5580"
"sec_15563","comp_10511"
"sec_15571","comp_10511"
"sec_15558","comp_10511"
"sec_15570","comp_10511"
"sec_3371","comp_2440"
"sec_13629","comp_9283"
"sec_2541","comp_1924"
"sec_3713","comp_1924"
"sec_3653","comp_2608"
"sec_15392","comp_10415"
"sec_15419","comp_10415"
"sec_6203","comp_4168"
"sec_18010","comp_12089"
"sec_18015","comp_12089"
"sec_6836","comp_4635"
"sec_8063","comp_5486"
"sec_6838","comp_4637"
"sec_15954","comp_10746"
"sec_11141","comp_7606"
"sec_15573","comp_9598"
"sec_14152","comp_9598"
"sec_7761","comp_5283"
"sec_1531","comp_1265"
"sec_3424","comp_2476"
"sec_19482","comp_13017"
"sec_19485","comp_13017"
"sec_1669","comp_1361"
"sec_7324","comp_4983"
"sec_15059","comp_10207"
"sec_2743","comp_2068"
"sec_16260","comp_10946"
"sec_16393","comp_10946"
"sec_16394","comp_10946"
"sec_16278","comp_10946"
"sec_20096","comp_4926"
"sec_10780","comp_4926"
"sec_7239","comp_4926"
"sec_19949","comp_4926"
"sec_7368","comp_5014"
"sec_19367","comp_5014"
"sec_11101","comp_5014"
"sec_844","comp_730"
"sec_2364","comp_730"
"sec_2365","comp_730"
"sec_9354","comp_769"
"sec_890","comp_769"
"sec_7267","comp_4945"
"sec_9445","comp_3988"
"sec_8071","comp_3988"
"sec_5940","comp_3988"
"sec_8197","comp_3988"
"sec_10194","comp_3988"
"sec_14168","comp_3988"
"sec_14169","comp_3988"
"sec_3000","comp_2163"
"sec_2903","comp_2163"
"sec_13552","comp_9233"
"sec_4139","comp_2897"
"sec_2100","comp_1630"
"sec_9231","comp_1630"
"sec_2111","comp_1630"
"sec_6548","comp_4423"
"sec_16420","comp_11035"
"sec_15339","comp_10383"
"sec_13118","comp_8970"
"sec_13419","comp_9149"
"sec_13418","comp_9149"
"sec_15248","comp_10330"
"sec_13242","comp_9039"
"sec_14489","comp_7002"
"sec_10279","comp_7002"
"sec_19673","comp_13130"
"sec_10132","comp_6893"
"sec_18530","comp_12416"
"sec_13288","comp_9068"
"sec_2108","comp_1580"
"sec_1995","comp_1580"
"sec_12409","comp_3230"
"sec_11917","comp_3230"
"sec_15304","comp_3230"
"sec_19698","comp_3230"
"sec_4685","comp_3230"
"sec_14689","comp_3230"
"sec_15011","comp_3230"
"sec_6273","comp_3230"
"sec_14694","comp_3230"
"sec_19056","comp_3230"
"sec_15965","comp_3230"
"sec_14695","comp_3230"
"sec_7177","comp_3230"
"sec_7176","comp_3230"
"sec_8337","comp_5680"
"sec_8340","comp_5680"
"sec_20378","comp_13469"
"sec_7607","comp_5184"
"sec_5353","comp_3669"
"sec_9589","comp_6535"
"sec_18607","comp_12083"
"sec_18004","comp_12083"
"sec_15088","comp_65"
"sec_74","comp_65"
"sec_15089","comp_65"
"sec_14444","comp_9783"
"sec_19671","comp_13128"
"sec_2880","comp_2148"
"sec_14369","comp_9729"
"sec_6431","comp_4338"
"sec_1839","comp_1478"
"sec_1840","comp_1478"
"sec_12887","comp_8800"
"sec_2437","comp_1612"
"sec_2059","comp_1612"
"sec_17946","comp_12046"
"sec_5761","comp_3901"
"sec_18473","comp_1158"
"sec_1361","comp_1158"
"sec_19222","comp_12866"
"sec_19489","comp_12866"
"sec_12156","comp_8268"
"sec_19854","comp_13228"
"sec_14375","comp_9732"
"sec_16461","comp_11061"
"sec_4071","comp_2854"
"sec_8742","comp_2854"
"sec_6379","comp_1549"
"sec_1938","comp_1549"
"sec_13348","comp_1549"
"sec_17497","comp_11752"
"sec_16682","comp_11211"
"sec_17050","comp_11458"
"sec_17048","comp_11458"
"sec_3499","comp_1056"
"sec_3677","comp_1056"
"sec_1227","comp_1056"
"sec_19676","comp_13132"
"sec_19690","comp_13132"
"sec_14987","comp_10153"
"sec_18825","comp_12600"
"sec_3010","comp_1573"
"sec_1985","comp_1573"
"sec_17164","comp_11530"
"sec_6323","comp_4254"
"sec_16265","comp_10950"
"sec_16270","comp_10950"
"sec_3576","comp_2563"
"sec_16797","comp_11290"
"sec_9190","comp_6262"
"sec_8245","comp_5618"
"sec_10503","comp_7141"
"sec_3341","comp_2421"
"sec_118","comp_107"
"sec_2849","comp_2131"
"sec_5230","comp_2131"
"sec_848","comp_733"
"sec_4591","comp_733"
"sec_7365","comp_5011"
"sec_7812","comp_5011"
"sec_6202","comp_4167"
"sec_6204","comp_4167"
"sec_6589","comp_4167"
"sec_11178","comp_7628"
"sec_11179","comp_7628"
"sec_19488","comp_13021"
"sec_20700","comp_11351"
"sec_16881","comp_11351"
"sec_14455","comp_9791"
"sec_18514","comp_12407"
"sec_13596","comp_9265"
"sec_13546","comp_9227"
"sec_7640","comp_5207"
"sec_2154","comp_1665"
"sec_3239","comp_2356"
"sec_12667","comp_8635"
"sec_12279","comp_8356"
"sec_12917","comp_8356"
"sec_12919","comp_8356"
"sec_18250","comp_12232"
"sec_12340","comp_8390"
"sec_8474","comp_5772"
"sec_13991","comp_9504"
"sec_5113","comp_3518"
"sec_18911","comp_12660"
"sec_7834","comp_5326"
"sec_3821","comp_2700"
"sec_19129","comp_2700"
"sec_345","comp_295"
"sec_6623","comp_4472"
"sec_1645","comp_1344"
"sec_1724","comp_1393"
"sec_14655","comp_1393"
"sec_3851","comp_2718"
"sec_10894","comp_7383"
"sec_10895","comp_7383"
"sec_10841","comp_7383"
"sec_18445","comp_12360"
"sec_7705","comp_5248"
"sec_19841","comp_6633"
"sec_17527","comp_6633"
"sec_9747","comp_6633"
"sec_11155","comp_7613"
"sec_10706","comp_7283"
"sec_10705","comp_7283"
"sec_12335","comp_8386"
"sec_18199","comp_12201"
"sec_15472","comp_10462"
"sec_17988","comp_12075"
"sec_15845","comp_10682"
"sec_8502","comp_5791"
"sec_17286","comp_11612"
"sec_7506","comp_5115"
"sec_13677","comp_9311"
"sec_8672","comp_5912"
"sec_8591","comp_5849"
"sec_2477","comp_1874"
"sec_10325","comp_7027"
"sec_20284","comp_13425"
"sec_5228","comp_3590"
"sec_5378","comp_3590"
"sec_3315","comp_2403"
"sec_6304","comp_2403"
"sec_19201","comp_12853"
"sec_13215","comp_9028"
"sec_13216","comp_9028"
"sec_3945","comp_2767"
"sec_17293","comp_11618"
"sec_9564","comp_6514"
"sec_17160","comp_721"
"sec_16138","comp_721"
"sec_16086","comp_721"
"sec_7133","comp_721"
"sec_1308","comp_721"
"sec_862","comp_721"
"sec_2751","comp_721"
"sec_15187","comp_721"
"sec_3783","comp_721"
"sec_5001","comp_721"
"sec_15913","comp_721"
"sec_4939","comp_721"
"sec_14621","comp_721"
"sec_5134","comp_721"
"sec_15673","comp_721"
"sec_18265","comp_721"
"sec_6516","comp_721"
"sec_19154","comp_721"
"sec_19375","comp_721"
"sec_834","comp_721"
"sec_8217","comp_721"
"sec_5076","comp_721"
"sec_5779","comp_721"
"sec_2027","comp_721"
"sec_15672","comp_721"
"sec_1310","comp_721"
"sec_5136","comp_721"
"sec_1292","comp_721"
"sec_2017","comp_721"
"sec_12638","comp_8614"
"sec_18405","comp_12331"
"sec_20481","comp_12331"
"sec_11637","comp_7937"
"sec_12276","comp_8355"
"sec_10913","comp_7440"
"sec_15411","comp_10427"
"sec_13040","comp_8914"
"sec_4520","comp_3102"
"sec_4460","comp_3102"
"sec_4459","comp_3102"
"sec_16119","comp_10858"
"sec_15459","comp_10027"
"sec_15894","comp_10027"
"sec_15020","comp_10027"
"sec_14814","comp_10027"
"sec_14822","comp_10027"
"sec_14983","comp_10027"
"sec_7264","comp_4941"
"sec_7259","comp_4941"
"sec_17467","comp_4941"
"sec_10211","comp_6951"
"sec_16583","comp_11143"
"sec_13336","comp_9096"
"sec_11161","comp_7617"
"sec_11162","comp_7617"
"sec_11160","comp_7617"
"sec_8301","comp_5657"
"sec_20562","comp_13554"
"sec_18268","comp_12244"
"sec_3135","comp_2292"
"sec_17322","comp_11639"
"sec_9480","comp_6452"
"sec_11556","comp_7876"
"sec_19156","comp_12823"
"sec_5596","comp_3810"
"sec_100","comp_90"
"sec_19510","comp_13036"
"sec_6108","comp_4093"
"sec_14053","comp_9543"
"sec_6667","comp_4509"
"sec_15254","comp_10334"
"sec_6754","comp_4574"
"sec_17022","comp_11441"
"sec_9365","comp_6382"
"sec_8794","comp_6004"
"sec_9355","comp_6375"
"sec_20457","comp_13510"
"sec_9319","comp_6346"
"sec_688","comp_592"
"sec_12268","comp_6273"
"sec_9207","comp_6273"
"sec_12591","comp_8580"
"sec_11347","comp_7720"
"sec_4830","comp_3340"
"sec_9663","comp_6585"
"sec_9814","comp_6585"
"sec_18760","comp_12563"
"sec_673","comp_581"
"sec_10273","comp_581"
"sec_10855","comp_7393"
"sec_15111","comp_10238"
"sec_10838","comp_7380"
"sec_14793","comp_9997"
"sec_14769","comp_9997"
"sec_16338","comp_10994"
"sec_6585","comp_4447"
"sec_14272","comp_9667"
"sec_14273","comp_9667"
"sec_6908","comp_4688"
"sec_16859","comp_11334"
"sec_13972","comp_6752"
"sec_9922","comp_6752"
"sec_15027","comp_8882"
"sec_15026","comp_8882"
"sec_13000","comp_8882"
"sec_12998","comp_8882"
"sec_12999","comp_8882"
"sec_13921","comp_9462"
"sec_11000","comp_7512"
"sec_478","comp_405"
"sec_19863","comp_13235"
"sec_9641","comp_6572"
"sec_7774","comp_5290"
"sec_11239","comp_7648"
"sec_11213","comp_7648"
"sec_3473","comp_2508"
"sec_3474","comp_2508"
"sec_20302","comp_13436"
"sec_7304","comp_4970"
"sec_19062","comp_12755"
"sec_15527","comp_10496"
"sec_20305","comp_13437"
"sec_3046","comp_928"
"sec_12331","comp_928"
"sec_9282","comp_928"
"sec_1064","comp_928"
"sec_15666","comp_928"
"sec_20145","comp_928"
"sec_1588","comp_928"
"sec_15905","comp_928"
"sec_15664","comp_928"
"sec_1344","comp_928"
"sec_15776","comp_928"
"sec_1094","comp_928"
"sec_11966","comp_928"
"sec_12332","comp_928"
"sec_7677","comp_5233"
"sec_19240","comp_12878"
"sec_11913","comp_8103"
"sec_12291","comp_8103"
"sec_3539","comp_2541"
"sec_7138","comp_4858"
"sec_7208","comp_4858"
"sec_17271","comp_4262"
"sec_16439","comp_4262"
"sec_16452","comp_4262"
"sec_6333","comp_4262"
"sec_14113","comp_9576"
"sec_7756","comp_5279"
"sec_20448","comp_13505"
"sec_20447","comp_13505"
"sec_17692","comp_11875"
"sec_7917","comp_5376"
"sec_17449","comp_11723"
